timestamp,batt_mV,Time Elapsed (hours)
946763763,2896,0.0
946763764,2892,0.0002777777777777778
946763765,2899,0.0005555555555555556
946763766,2900,0.0008333333333333334
946763767,2895,0.0011111111111111111
946763768,2738,0.001388888888888889
946763769,2706,0.0016666666666666668
946763770,2889,0.0019444444444444444
946763771,2693,0.0022222222222222222
946763772,2723,0.0025
946763773,2674,0.002777777777777778
946763774,2723,0.0030555555555555557
946763775,2875,0.0033333333333333335
946763776,2727,0.003611111111111111
946763777,2710,0.0038888888888888888
946763778,2886,0.004166666666666667
946763779,2717,0.0044444444444444444
946763780,2729,0.004722222222222222
946763781,2884,0.005
946763782,2882,0.005277777777777778
946763783,2894,0.005555555555555556
946763784,2882,0.005833333333333334
946763785,2886,0.006111111111111111
946763786,2665,0.006388888888888889
946763787,2706,0.006666666666666667
946763788,2770,0.006944444444444444
946763789,2744,0.007222222222222222
946763790,2717,0.0075
946763791,2874,0.0077777777777777776
946763792,2702,0.008055555555555555
946763793,2715,0.008333333333333333
946763794,2880,0.008611111111111111
946763795,2696,0.008888888888888889
946763796,2758,0.009166666666666667
946763797,2881,0.009444444444444445
946763798,2878,0.009722222222222222
946763799,2888,0.01
946763800,2878,0.010277777777777778
946763801,2888,0.010555555555555556
946763802,2724,0.010833333333333334
946763803,2709,0.011111111111111112
946763804,2872,0.01138888888888889
946763805,2736,0.011666666666666667
946763806,2710,0.011944444444444445
946763807,2876,0.012222222222222223
946763808,2638,0.0125
946763809,2711,0.012777777777777779
946763810,2877,0.013055555555555556
946763811,2879,0.013333333333333334
946763812,2881,0.01361111111111111
946763813,2884,0.013888888888888888
946763814,2876,0.014166666666666666
946763815,2879,0.014444444444444444
946763816,2694,0.014722222222222222
946763817,2783,0.015
946763818,2706,0.015277777777777777
946763819,2711,0.015555555555555555
946763820,2861,0.015833333333333335
946763821,2869,0.01611111111111111
946763822,2875,0.01638888888888889
946763823,2880,0.016666666666666666
946763824,2883,0.016944444444444446
946763825,2890,0.017222222222222222
946763826,2706,0.0175
946763827,2715,0.017777777777777778
946763828,2877,0.018055555555555554
946763829,2888,0.018333333333333333
946763830,2874,0.01861111111111111
946763831,2875,0.01888888888888889
946763832,2879,0.019166666666666665
